Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
2.70E-05,-5.18E-05,1.93E-05,-1.87E-04,-1.53E-04,-2.08E-04,mod,9,1,0.1
3.10E-05,-4.85E-05,2.06E-05,-1.87E-04,-1.52E-04,-2.33E-04,mod,9,1,0.2
3.16E-05,-4.33E-05,1.69E-05,-1.71E-04,-1.58E-04,-2.34E-04,mod,9,1,0.3
2.63E-05,-4.14E-05,8.78E-06,-1.44E-04,-1.67E-04,-2.11E-04,mod,9,1,0.4
1.79E-05,-4.54E-05,8.53E-07,-1.23E-04,-1.69E-04,-1.86E-04,mod,9,1,0.5
1.19E-05,-5.31E-05,-1.53E-06,-1.24E-04,-1.55E-04,-1.81E-04,mod,9,1,0.6
1.10E-05,-5.91E-05,2.93E-06,-1.46E-04,-1.23E-04,-2.01E-04,mod,9,1,0.7
1.35E-05,-5.93E-05,1.02E-05,-1.71E-04,-8.36E-05,-2.24E-04,mod,9,1,0.8
1.61E-05,-5.40E-05,1.45E-05,-1.81E-04,-5.16E-05,-2.24E-04,mod,9,1,0.9
1.71E-05,-4.73E-05,1.29E-05,-1.72E-04,-3.31E-05,-1.89E-04,mod,9,1,1
1.79E-05,-4.25E-05,7.45E-06,-1.54E-04,-2.59E-05,-1.34E-04,mod,9,1,1.1
2.07E-05,-3.99E-05,2.86E-06,-1.44E-04,-2.51E-05,-8.88E-05,mod,9,1,1.2
2.59E-05,-3.69E-05,1.72E-06,-1.47E-04,-3.08E-05,-7.22E-05,mod,9,1,1.3
3.16E-05,-3.11E-05,2.59E-06,-1.57E-04,-4.57E-05,-7.88E-05,mod,9,1,1.4
3.50E-05,-2.27E-05,1.93E-06,-1.59E-04,-6.82E-05,-8.73E-05,mod,9,1,1.5
3.49E-05,-1.39E-05,-2.17E-06,-1.49E-04,-8.98E-05,-8.13E-05,mod,9,1,1.6
3.18E-05,-6.33E-06,-8.24E-06,-1.29E-04,-1.03E-04,-6.20E-05,mod,9,1,1.7
2.69E-05,-4.38E-07,-1.33E-05,-1.10E-04,-1.08E-04,-4.32E-05,mod,9,1,1.8
2.14E-05,4.00E-06,-1.64E-05,-1.03E-04,-1.17E-04,-3.68E-05,mod,9,1,1.9
1.57E-05,6.14E-06,-1.96E-05,-1.12E-04,-1.35E-04,-4.31E-05,mod,9,1,2
1.04E-05,4.36E-06,-2.61E-05,-1.35E-04,-1.57E-04,-5.49E-05,mod,9,1,2.1
5.89E-06,-1.63E-06,-3.56E-05,-1.67E-04,-1.69E-04,-6.68E-05,mod,9,1,2.2
2.30E-06,-9.47E-06,-4.40E-05,-2.00E-04,-1.63E-04,-7.80E-05,mod,9,1,2.3
-1.90E-07,-1.56E-05,-4.63E-05,-2.26E-04,-1.50E-04,-8.75E-05,mod,9,1,2.4
-1.17E-06,-1.82E-05,-4.12E-05,-2.43E-04,-1.46E-04,-8.94E-05,mod,9,1,2.5
1.69E-07,-1.93E-05,-3.39E-05,-2.52E-04,-1.58E-04,-7.67E-05,mod,9,1,2.6
4.43E-06,-2.25E-05,-3.10E-05,-2.60E-04,-1.77E-04,-5.12E-05,mod,9,1,2.7
1.10E-05,-2.92E-05,-3.53E-05,-2.68E-04,-1.89E-04,-2.73E-05,mod,9,1,2.8
1.79E-05,-3.68E-05,-4.26E-05,-2.74E-04,-1.91E-04,-2.14E-05,mod,9,1,2.9
2.29E-05,-4.11E-05,-4.58E-05,-2.73E-04,-1.93E-04,-3.78E-05,mod,9,1,3
2.48E-05,-4.02E-05,-4.18E-05,-2.60E-04,-2.07E-04,-6.40E-05,mod,9,1,3.1
2.46E-05,-3.63E-05,-3.39E-05,-2.42E-04,-2.29E-04,-8.30E-05,mod,9,1,3.2
2.40E-05,-3.35E-05,-2.83E-05,-2.30E-04,-2.43E-04,-9.03E-05,mod,9,1,3.3
2.40E-05,-3.41E-05,-2.78E-05,-2.31E-04,-2.41E-04,-9.88E-05,mod,9,1,3.4
2.38E-05,-3.70E-05,-2.95E-05,-2.42E-04,-2.27E-04,-1.25E-04,mod,9,1,3.5
2.15E-05,-3.99E-05,-2.85E-05,-2.49E-04,-2.17E-04,-1.73E-04,mod,9,1,3.6
1.64E-05,-4.21E-05,-2.33E-05,-2.42E-04,-2.18E-04,-2.26E-04,mod,9,1,3.7
1.01E-05,-4.52E-05,-1.78E-05,-2.22E-04,-2.20E-04,-2.63E-04,mod,9,1,3.8
6.24E-06,-5.10E-05,-1.70E-05,-2.03E-04,-2.06E-04,-2.77E-04,mod,9,1,3.9
7.52E-06,-5.86E-05,-2.18E-05,-2.04E-04,-1.71E-04,-2.76E-04,mod,9,1,4
1.32E-05,-6.54E-05,-2.84E-05,-2.27E-04,-1.30E-04,-2.75E-04,mod,9,1,4.1
1.93E-05,-6.89E-05,-3.19E-05,-2.61E-04,-1.01E-04,-2.77E-04,mod,9,1,4.2
2.13E-05,-6.98E-05,-3.07E-05,-2.87E-04,-9.66E-05,-2.78E-04,mod,9,1,4.3
1.79E-05,-7.08E-05,-2.72E-05,-2.97E-04,-1.14E-04,-2.73E-04,mod,9,1,4.4
1.25E-05,-7.36E-05,-2.37E-05,-3.00E-04,-1.46E-04,-2.67E-04,mod,9,1,4.5
1.01E-05,-7.69E-05,-2.03E-05,-3.13E-04,-1.89E-04,-2.69E-04,mod,9,1,4.6
1.36E-05,-7.76E-05,-1.54E-05,-3.46E-04,-2.42E-04,-2.88E-04,mod,9,1,4.7
2.06E-05,-7.41E-05,-8.15E-06,-3.89E-04,-2.99E-04,-3.16E-04,mod,9,1,4.8
2.55E-05,-6.85E-05,-5.58E-07,-4.25E-04,-3.44E-04,-3.39E-04,mod,9,1,4.9
2.35E-05,-6.50E-05,4.42E-06,-4.36E-04,-3.65E-04,-3.50E-04,mod,9,1,5
1.47E-05,-6.62E-05,5.52E-06,-4.21E-04,-3.60E-04,-3.52E-04,mod,9,1,5.1
3.57E-06,-6.97E-05,4.09E-06,-3.92E-04,-3.49E-04,-3.57E-04,mod,9,1,5.2
-4.26E-06,-7.03E-05,1.97E-06,-3.60E-04,-3.50E-04,-3.73E-04,mod,9,1,5.3
-6.17E-06,-6.44E-05,-9.69E-07,-3.33E-04,-3.65E-04,-3.94E-04,mod,9,1,5.4
-3.69E-06,-5.42E-05,-6.90E-06,-3.13E-04,-3.74E-04,-4.04E-04,mod,9,1,5.5
-6.16E-07,-4.62E-05,-1.72E-05,-2.99E-04,-3.54E-04,-3.95E-04,mod,9,1,5.6
-1.35E-07,-4.55E-05,-2.97E-05,-2.88E-04,-3.04E-04,-3.70E-04,mod,9,1,5.7
-3.10E-06,-5.07E-05,-3.87E-05,-2.80E-04,-2.49E-04,-3.46E-04,mod,9,1,5.8
-8.05E-06,-5.51E-05,-3.96E-05,-2.74E-04,-2.24E-04,-3.38E-04,mod,9,1,5.9
-1.23E-05,-5.22E-05,-3.26E-05,-2.70E-04,-2.47E-04,-3.48E-04,mod,9,1,6
-1.31E-05,-4.22E-05,-2.39E-05,-2.70E-04,-3.03E-04,-3.62E-04,mod,9,1,6.1
-8.64E-06,-3.19E-05,-2.03E-05,-2.80E-04,-3.58E-04,-3.63E-04,mod,9,1,6.2
4.99E-07,-2.81E-05,-2.40E-05,-2.99E-04,-3.83E-04,-3.43E-04,mod,9,1,6.3
1.14E-05,-3.15E-05,-2.99E-05,-3.19E-04,-3.74E-04,-3.11E-04,mod,9,1,6.4
1.97E-05,-3.64E-05,-3.01E-05,-3.29E-04,-3.51E-04,-2.84E-04,mod,9,1,6.5
2.26E-05,-3.66E-05,-2.17E-05,-3.23E-04,-3.36E-04,-2.70E-04,mod,9,1,6.6
2.09E-05,-3.22E-05,-9.62E-06,-3.03E-04,-3.33E-04,-2.63E-04,mod,9,1,6.7
1.85E-05,-2.89E-05,-2.90E-06,-2.79E-04,-3.35E-04,-2.49E-04,mod,9,1,6.8
1.94E-05,-3.21E-05,-5.67E-06,-2.60E-04,-3.27E-04,-2.23E-04,mod,9,1,6.9
2.48E-05,-4.10E-05,-1.27E-05,-2.51E-04,-3.07E-04,-1.94E-04,mod,9,1,7
3.19E-05,-4.90E-05,-1.39E-05,-2.53E-04,-2.80E-04,-1.78E-04,mod,9,1,7.1
3.66E-05,-5.05E-05,-3.68E-06,-2.60E-04,-2.53E-04,-1.83E-04,mod,9,1,7.2
3.63E-05,-4.57E-05,1.29E-05,-2.69E-04,-2.26E-04,-1.99E-04,mod,9,1,7.3
3.16E-05,-4.02E-05,2.41E-05,-2.73E-04,-1.95E-04,-2.09E-04,mod,9,1,7.4
2.55E-05,-3.94E-05,2.23E-05,-2.70E-04,-1.62E-04,-2.05E-04,mod,9,1,7.5
2.09E-05,-4.33E-05,1.05E-05,-2.62E-04,-1.37E-04,-1.97E-04,mod,9,1,7.6
1.88E-05,-4.72E-05,3.13E-07,-2.55E-04,-1.31E-04,-1.99E-04,mod,9,1,7.7
1.82E-05,-4.67E-05,1.38E-06,-2.53E-04,-1.42E-04,-2.16E-04,mod,9,1,7.8
1.73E-05,-4.16E-05,1.36E-05,-2.55E-04,-1.59E-04,-2.36E-04,mod,9,1,7.9
1.49E-05,-3.55E-05,2.83E-05,-2.52E-04,-1.64E-04,-2.45E-04,mod,9,1,8
1.17E-05,-3.28E-05,3.63E-05,-2.39E-04,-1.51E-04,-2.38E-04,mod,9,1,8.1
9.48E-06,-3.51E-05,3.51E-05,-2.20E-04,-1.35E-04,-2.26E-04,mod,9,1,8.2
1.02E-05,-4.06E-05,2.98E-05,-2.07E-04,-1.34E-04,-2.19E-04,mod,9,1,8.3
1.41E-05,-4.57E-05,2.68E-05,-2.08E-04,-1.59E-04,-2.20E-04,mod,9,1,8.4
2.00E-05,-4.76E-05,2.87E-05,-2.23E-04,-1.99E-04,-2.23E-04,mod,9,1,8.5
2.60E-05,-4.49E-05,3.34E-05,-2.42E-04,-2.34E-04,-2.22E-04,mod,9,1,8.6
3.15E-05,-3.83E-05,3.75E-05,-2.55E-04,-2.51E-04,-2.21E-04,mod,9,1,8.7
3.78E-05,-2.92E-05,3.92E-05,-2.60E-04,-2.56E-04,-2.27E-04,mod,9,1,8.8
4.54E-05,-1.97E-05,3.91E-05,-2.60E-04,-2.64E-04,-2.41E-04,mod,9,1,8.9
5.31E-05,-1.12E-05,3.76E-05,-2.57E-04,-2.87E-04,-2.54E-04,mod,9,1,9
5.73E-05,-4.29E-06,3.42E-05,-2.47E-04,-3.18E-04,-2.56E-04,mod,9,1,9.1
5.56E-05,1.03E-06,2.86E-05,-2.27E-04,-3.39E-04,-2.44E-04,mod,9,1,9.2
4.91E-05,5.28E-06,2.24E-05,-1.98E-04,-3.40E-04,-2.30E-04,mod,9,1,9.3
4.24E-05,9.41E-06,1.92E-05,-1.73E-04,-3.30E-04,-2.27E-04,mod,9,1,9.4
3.99E-05,1.43E-05,2.13E-05,-1.61E-04,-3.26E-04,-2.34E-04,mod,9,1,9.5
4.20E-05,1.98E-05,2.77E-05,-1.62E-04,-3.38E-04,-2.40E-04,mod,9,1,9.6
4.54E-05,2.40E-05,3.33E-05,-1.70E-04,-3.54E-04,-2.32E-04,mod,9,1,9.7
4.62E-05,2.34E-05,3.30E-05,-1.74E-04,-3.54E-04,-2.08E-04,mod,9,1,9.8
4.47E-05,1.64E-05,2.58E-05,-1.77E-04,-3.28E-04,-1.80E-04,mod,9,1,9.9
4.43E-05,4.83E-06,1.54E-05,-1.89E-04,-2.94E-04,-1.66E-04,mod,9,1,10
4.81E-05,-6.12E-06,6.82E-06,-2.18E-04,-2.82E-04,-1.74E-04,mod,9,1,10.1
5.47E-05,-1.13E-05,1.67E-06,-2.60E-04,-3.05E-04,-1.94E-04,mod,9,1,10.2
5.97E-05,-9.56E-06,-3.59E-06,-3.00E-04,-3.48E-04,-2.07E-04,mod,9,1,10.3
5.99E-05,-5.29E-06,-1.38E-05,-3.23E-04,-3.78E-04,-2.02E-04,mod,9,1,10.4
5.66E-05,-4.96E-06,-3.01E-05,-3.30E-04,-3.73E-04,-1.86E-04,mod,9,1,10.5
5.49E-05,-1.25E-05,-4.77E-05,-3.34E-04,-3.41E-04,-1.79E-04,mod,9,1,10.6
5.79E-05,-2.64E-05,-6.03E-05,-3.49E-04,-3.15E-04,-1.98E-04,mod,9,1,10.7
6.38E-05,-4.12E-05,-6.60E-05,-3.75E-04,-3.18E-04,-2.40E-04,mod,9,1,10.8
6.69E-05,-5.15E-05,-6.89E-05,-4.00E-04,-3.47E-04,-2.84E-04,mod,9,1,10.9
6.34E-05,-5.52E-05,-7.52E-05,-4.09E-04,-3.74E-04,-3.09E-04,mod,9,1,11
5.48E-05,-5.53E-05,-8.62E-05,-4.05E-04,-3.73E-04,-3.10E-04,mod,9,1,11.1
4.67E-05,-5.71E-05,-9.67E-05,-3.98E-04,-3.41E-04,-3.03E-04,mod,9,1,11.2
4.31E-05,-6.48E-05,-9.96E-05,-4.01E-04,-2.99E-04,-3.09E-04,mod,9,1,11.3
4.34E-05,-7.77E-05,-9.27E-05,-4.11E-04,-2.69E-04,-3.34E-04,mod,9,1,11.4
4.28E-05,-9.01E-05,-8.18E-05,-4.15E-04,-2.60E-04,-3.66E-04,mod,9,1,11.5
3.70E-05,-9.53E-05,-7.50E-05,-4.02E-04,-2.61E-04,-3.87E-04,mod,9,1,11.6
2.63E-05,-9.09E-05,-7.60E-05,-3.78E-04,-2.59E-04,-3.88E-04,mod,9,1,11.7
1.50E-05,-8.08E-05,-8.06E-05,-3.59E-04,-2.54E-04,-3.74E-04,mod,9,1,11.8
7.77E-06,-7.25E-05,-8.07E-05,-3.58E-04,-2.53E-04,-3.60E-04,mod,9,1,11.9
5.53E-06,-7.00E-05,-7.16E-05,-3.70E-04,-2.64E-04,-3.57E-04,mod,9,1,12
5.31E-06,-7.15E-05,-5.62E-05,-3.77E-04,-2.82E-04,-3.66E-04,mod,9,1,12.1
3.17E-06,-7.20E-05,-4.22E-05,-3.65E-04,-2.96E-04,-3.75E-04,mod,9,1,12.2
-2.15E-06,-6.91E-05,-3.59E-05,-3.40E-04,-3.00E-04,-3.76E-04,mod,9,1,12.3
-8.19E-06,-6.52E-05,-3.75E-05,-3.19E-04,-3.02E-04,-3.63E-04,mod,9,1,12.4
-1.09E-05,-6.42E-05,-4.18E-05,-3.18E-04,-3.14E-04,-3.37E-04,mod,9,1,12.5
-8.06E-06,-6.67E-05,-4.30E-05,-3.36E-04,-3.39E-04,-3.05E-04,mod,9,1,12.6
-1.01E-06,-6.88E-05,-3.95E-05,-3.60E-04,-3.65E-04,-2.71E-04,mod,9,1,12.7
6.35E-06,-6.69E-05,-3.50E-05,-3.71E-04,-3.74E-04,-2.38E-04,mod,9,1,12.8
1.07E-05,-6.21E-05,-3.52E-05,-3.65E-04,-3.55E-04,-2.04E-04,mod,9,1,12.9
1.16E-05,-5.90E-05,-4.25E-05,-3.51E-04,-3.21E-04,-1.65E-04,mod,9,1,13
1.17E-05,-5.98E-05,-5.37E-05,-3.42E-04,-2.97E-04,-1.28E-04,mod,9,1,13.1
1.41E-05,-6.16E-05,-6.19E-05,-3.45E-04,-3.03E-04,-1.03E-04,mod,9,1,13.2
1.99E-05,-5.90E-05,-6.12E-05,-3.56E-04,-3.36E-04,-9.94E-05,mod,9,1,13.3
2.69E-05,-5.09E-05,-5.11E-05,-3.64E-04,-3.74E-04,-1.20E-04,mod,9,1,13.4
3.12E-05,-4.22E-05,-3.66E-05,-3.60E-04,-3.88E-04,-1.57E-04,mod,9,1,13.5
3.04E-05,-3.97E-05,-2.46E-05,-3.41E-04,-3.71E-04,-2.01E-04,mod,9,1,13.6
2.50E-05,-4.49E-05,-1.90E-05,-3.15E-04,-3.35E-04,-2.47E-04,mod,9,1,13.7
1.83E-05,-5.35E-05,-1.91E-05,-2.94E-04,-3.03E-04,-2.91E-04,mod,9,1,13.8
1.36E-05,-5.93E-05,-2.08E-05,-2.88E-04,-2.91E-04,-3.27E-04,mod,9,1,13.9
